     time   lidar_F   lidar_R      gyro compass_x compass_y
   7.0000  4.156497  6.005527 -0.641102 -0.087357 -0.938677
   7.0050  4.272103  6.077379 -0.600530 -0.095217 -1.095365
   7.0100  3.749412  5.879514 -0.642251 -0.095826 -1.082907
   7.0150  4.255155  6.208099 -0.623728 -0.094914 -1.017339
   7.0200  4.177337  6.548355 -0.646861 -0.107235 -0.967707
   7.0250  4.184794  6.329653 -0.620904 -0.106235 -0.962545
   7.0300  3.584498  5.864388 -0.630158 -0.110019 -0.984078
   7.0350  4.065552  5.770309 -0.560283 -0.112726 -0.957963
   7.0400  3.886134  6.585594 -0.655318 -0.118569 -0.950865
   7.0450  4.249153  6.375216 -0.658882 -0.118825 -1.022716
   7.0500  3.627404  5.671353 -0.613676 -0.116496 -0.963966
   7.0550  3.950230  5.869268 -0.675067 -0.128690 -1.146619
   7.0600  4.151377  6.086301 -0.594914 -0.135041 -0.946064
   7.0650  4.457433  6.261379 -0.619065 -0.136651 -1.043060
   7.0700  4.147939  6.022020 -0.639543 -0.143026 -0.976116
   7.0750  4.033328  6.014335 -0.605189 -0.142383 -1.025602
   7.0800  3.884679  6.041871 -0.670278 -0.140842 -1.037183
   7.0850  4.182761  6.664144 -0.605693 -0.148740 -0.969453
   7.0900  4.004174  6.119089 -0.634822 -0.143584 -0.914377
   7.0950  3.804530  6.753445 -0.658722 -0.151681 -0.966484
   7.1000  4.144944  6.479896 -0.592814 -0.136908 -1.055055
   7.1050  4.159528  5.295627 -0.619698 -0.157208 -1.032205
   7.1100  3.963253  5.393485 -0.594989 -0.157090 -0.912870
   7.1150  4.145340  6.452751 -0.640462 -0.161632 -1.008411
   7.1200  4.307889  6.563913 -0.635082 -0.160540 -0.937172
   7.1250  3.920675  6.276958 -0.608646 -0.171027 -1.065809
   7.1300  3.985974  5.809994 -0.590688 -0.174680 -0.993567
   7.1350  4.118490  5.766583 -0.575674 -0.176598 -0.907340
   7.1400  3.909536  5.747142 -0.653864 -0.176363 -0.976080
   7.1450  3.802417  6.134696 -0.658455 -0.198460 -0.949004
   7.1500  4.141982  5.784635 -0.707726 -0.182452 -1.037315
   7.1550  4.004029  6.324332 -0.620529 -0.178010 -0.965476
   7.1600  3.873893  6.567747 -0.581456 -0.175713 -0.992436
   7.1650  4.425488  6.921131 -0.639099 -0.181877 -1.041595
   7.1700  4.023996  6.229069 -0.664250 -0.192766 -0.994195
   7.1750  4.116749  6.576038 -0.652059 -0.210355 -0.949781
   7.1800  4.214319  5.607343 -0.604969 -0.206977 -0.935639
   7.1850  4.352050  5.729718 -0.660244 -0.201123 -1.032867
   7.1900  3.988628  6.607364 -0.652818 -0.212866 -1.024778
   7.1950  4.041878  6.564570 -0.649127 -0.220505 -0.996471
   7.2000  4.460720  5.939221 -0.624215 -0.221922 -1.045292
   7.2050  4.272082  6.455095 -0.623326 -0.213516 -1.009473
   7.2100  4.323474  5.976806 -0.605088 -0.212145 -0.990197
   7.2150  3.991222  6.588555 -0.632071 -0.210928 -0.966906
   7.2200  4.181849  6.555123 -0.656880 -0.225942 -0.958589
   7.2250  4.026702  5.723779 -0.591127 -0.243080 -1.024601
   7.2300  4.049833  6.758960 -0.693891 -0.226005 -0.863540
   7.2350  4.058933  6.377900 -0.704219 -0.225309 -1.007338
   7.2400  4.069018  6.089232 -0.629836 -0.253106 -0.958907
   7.2450  4.206028  5.767699 -0.604646 -0.244214 -0.894224
   7.2500  3.815577  6.708976 -0.569285 -0.239767 -0.972746
   7.2550  4.326355  6.400430 -0.651553 -0.233702 -1.025231
   7.2600  4.055922  5.701024 -0.659724 -0.242196 -0.883363
   7.2650  4.334793  6.463450 -0.722030 -0.246200 -0.979470
   7.2700  4.406547  6.977914 -0.600833 -0.263779 -0.979267
   7.2750  4.206980  6.444947 -0.656867 -0.269139 -1.035177
   7.2800  3.906199  6.070511 -0.608507 -0.259693 -0.971873
   7.2850  3.918107  5.742807 -0.648143 -0.265657 -0.936863
   7.2900  4.231122  5.889558 -0.609965 -0.256126 -0.919373
   7.2950  4.235667  5.947699 -0.709456 -0.287817 -1.035928
   7.3000  4.311324  6.291003 -0.646783 -0.288120 -1.044310
   7.3050  4.101277  6.082443 -0.593355 -0.287995 -0.892072
   7.3100  4.018507  6.216106 -0.618390 -0.289324 -0.971669
   7.3150  4.176527  6.337053 -0.667781 -0.266065 -0.935174
   7.3200  4.454918  6.348997 -0.599648 -0.314037 -0.955168
   7.3250  4.114573  6.333620 -0.658481 -0.285973 -1.001394
   7.3300  4.049117  6.660240 -0.634154 -0.295183 -0.951013
   7.3350  4.550104  6.325780 -0.588841 -0.281782 -1.004564
   7.3400  4.030711  6.398139 -0.655612 -0.269536 -0.930630
   7.3450  3.802288  6.267668 -0.642032 -0.322460 -0.902214
   7.3500  4.387481  6.521976 -0.671153 -0.308108 -0.931117
   7.3550  4.369063  6.098501 -0.638357 -0.309189 -0.961973
   7.3600  4.248639  6.418955 -0.696051 -0.312811 -1.043143
   7.3650  4.301699  6.288576 -0.642634 -0.312266 -0.894738
   7.3700  4.208878  6.635588 -0.605284 -0.297822 -0.917855
   7.3750  4.612602  6.318192 -0.703630 -0.363326 -0.908390
   7.3800  4.018438  6.475479 -0.569494 -0.295261 -0.987229
   7.3850  4.265176  5.842958 -0.587218 -0.333646 -0.943693
   7.3900  4.186873  6.564728 -0.668355 -0.314619 -0.928931
   7.3950  4.203597  6.359227 -0.659140 -0.314879 -1.057345
   7.4000  4.776406  6.228021 -0.591100 -0.349929 -0.812752
   7.4050  4.332743  6.457201 -0.598218 -0.352702 -0.916931
   7.4100  4.503526  6.276393 -0.631136 -0.363661 -0.884665
   7.4150  4.059547  6.340631 -0.683849 -0.329038 -0.927712
   7.4200  4.394941  6.069315 -0.603335 -0.363423 -0.895596
   7.4250  4.350415  6.745124 -0.680888 -0.393367 -0.871772
   7.4300  4.356623  6.375926 -0.691979 -0.347626 -0.863545
   7.4350  4.738811  6.920438 -0.701191 -0.379059 -1.003011
   7.4400  4.354271  6.281728 -0.633076 -0.359284 -0.951453
   7.4450  4.409718  6.565017 -0.686956 -0.336036 -0.891963
   7.4500  4.828551  6.499662 -0.703461 -0.335829 -0.946572
   7.4550  4.329840  6.904223 -0.658728 -0.402698 -1.024938
   7.4600  4.031523  6.149171 -0.642300 -0.386420 -0.876259
   7.4650  4.818241  6.347952 -0.674924 -0.351693 -0.941637
   7.4700  3.779019  6.748239 -0.632718 -0.397668 -0.900716
   7.4750  4.513815  6.499010 -0.681495 -0.369619 -0.872515
   7.4800  4.188216  7.173048 -0.709762 -0.422565 -0.864249
   7.4850  4.302589  6.552176 -0.592094 -0.383325 -1.025304
   7.4900  4.825484  6.723415 -0.715006 -0.379973 -0.899426
   7.4950  4.471169  6.453990 -0.707721 -0.388876 -0.883591
   7.5000  4.330442  7.245748 -0.630894 -0.423199 -0.882022
   7.5050  4.608783  6.761804 -0.685971 -0.430261 -0.853594
   7.5100  4.240590  6.986705 -0.654882 -0.370515 -0.913190
   7.5150  4.653618  6.711766 -0.649330 -0.381552 -0.862598
   7.5200  4.489035  7.069903 -0.652242 -0.381042 -0.985411
   7.5250  4.611704  6.928397 -0.665859 -0.430884 -0.937319
   7.5300  4.597301  7.497273 -0.703057 -0.389473 -0.978111
   7.5350  4.540790  6.561643 -0.680487 -0.408475 -0.886775
   7.5400  4.654893  6.846592 -0.721816 -0.428754 -0.868099
   7.5450  4.646740  6.563728 -0.635984 -0.441100 -0.833886
   7.5500  4.501916  6.546461 -0.668366 -0.452619 -0.880908
   7.5550  4.554692  7.841792 -0.696825 -0.435566 -0.864410
   7.5600  4.726500  6.881157 -0.666830 -0.401395 -0.858924
   7.5650  4.734625  7.047595 -0.664817 -0.423277 -0.920938
   7.5700  4.332475  6.631851 -0.670702 -0.443316 -0.894255
   7.5750  4.521010  6.150273 -0.654444 -0.439845 -0.883714
   7.5800  4.895500  7.065688 -0.714984 -0.442234 -0.866648
   7.5850  4.514133  6.914733 -0.695156 -0.465121 -0.939872
   7.5900  4.788505  6.610825 -0.700845 -0.464113 -0.906691
   7.5950  4.642162  7.216854 -0.628798 -0.456694 -0.902770
   7.6000  4.847746  7.220027 -0.632491 -0.465127 -0.938534
   7.6050  4.247503  7.242224 -0.727851 -0.456756 -0.902126
   7.6100  4.680681  6.061117 -0.645478 -0.462200 -0.836648
   7.6150  4.297858  7.281751 -0.672256 -0.471562 -0.875543
   7.6200  4.642547  6.600604 -0.687425 -0.446055 -0.847388
   7.6250  4.507098  7.643262 -0.683584 -0.466475 -0.886830
   7.6300  4.647060  6.896512 -0.644527 -0.496622 -0.849943
   7.6350  4.683084  6.453553 -0.592856 -0.469020 -0.923186
   7.6400  4.728433  7.074416 -0.616928 -0.508518 -0.933502
   7.6450  4.548996  7.217771 -0.667164 -0.499608 -0.833825
   7.6500  4.419739  6.947778 -0.660058 -0.510814 -0.777519
   7.6550  4.692920  6.902151 -0.691250 -0.505999 -0.907648
   7.6600  4.642960  7.418023 -0.629361 -0.482122 -0.871815
   7.6650  4.610777  6.554186 -0.709858 -0.478129 -0.866967
   7.6700  4.550817  6.734900 -0.675861 -0.462996 -0.849040
   7.6750  4.394566  7.217323 -0.627755 -0.503065 -0.772010
   7.6800  5.035204  7.582954 -0.682790 -0.501381 -0.851047
   7.6850  4.581372  7.109047 -0.672256 -0.497069 -0.907836
   7.6900  4.375331  7.469674 -0.744611 -0.489986 -0.833196
   7.6950  5.290528  6.841493 -0.685915 -0.540259 -0.852516
   7.7000  4.955332  7.744500 -0.666052 -0.486308 -0.870277
   7.7050  4.525309  7.037574 -0.725371 -0.535049 -0.889090
   7.7100  4.581507  6.880278 -0.672975 -0.525383 -0.873684
   7.7150  4.460371  7.246235 -0.689178 -0.570546 -0.786565
   7.7200  4.855732  7.955445 -0.645184 -0.505899 -0.975588
   7.7250  5.530214  6.870399 -0.736201 -0.542228 -0.781466
   7.7300  4.903278  7.153782 -0.704362 -0.536548 -0.839997
   7.7350  4.786718  7.196426 -0.707549 -0.593808 -0.847669
   7.7400  4.784226  7.733287 -0.662830 -0.571499 -0.791601
   7.7450  4.767130  7.440161 -0.670514 -0.497061 -0.807391
   7.7500  4.868542  7.314291 -0.670061 -0.583525 -0.810898
   7.7550  4.941982  7.663002 -0.708665 -0.553430 -0.927706
   7.7600  4.818540  7.484884 -0.726921 -0.477610 -0.759479
   7.7650  5.078560  7.496470 -0.649528 -0.533892 -0.871912
   7.7700  4.582041  7.121381 -0.646134 -0.561540 -0.887940
   7.7750  4.447106  7.925971 -0.705002 -0.542734 -0.864411
   7.7800  5.349858  7.265038 -0.704100 -0.575398 -0.789208
   7.7850  5.063287  7.305203 -0.688852 -0.575077 -0.863389
   7.7900  5.179682  7.595660 -0.696936 -0.527317 -0.820550
   7.7950  4.938310  7.140998 -0.676295 -0.593594 -0.813073
   7.8000  4.915484  7.403152 -0.700163 -0.605174 -0.798855
   7.8050  4.783426  8.042581 -0.692199 -0.573648 -0.865765
   7.8100  4.788050  7.660077 -0.678610 -0.586689 -0.826603
   7.8150  4.759860  7.698156 -0.726072 -0.674278 -0.804865
   7.8200  5.069311  7.470456 -0.640804 -0.579655 -0.808173
   7.8250  4.525152  7.750163 -0.698652 -0.601879 -0.763531
   7.8300  4.945161  7.777808 -0.714170 -0.603465 -0.769896
   7.8350  5.369038  8.154311 -0.585899 -0.599091 -0.802621
   7.8400  5.256774  8.293552 -0.663676 -0.660458 -0.839125
   7.8450  4.621903  7.294792 -0.624558 -0.588010 -0.824334
   7.8500  5.005087  8.053567 -0.735949 -0.557251 -0.798239
   7.8550  5.250017  7.367795 -0.688082 -0.622307 -0.737225
   7.8600  5.236390  8.583846 -0.732777 -0.584471 -0.776140
   7.8650  5.011468  7.223886 -0.679933 -0.674784 -0.830132
   7.8700  5.182938  7.564358 -0.694436 -0.678599 -0.791745
   7.8750  5.073417  7.891242 -0.666043 -0.633223 -0.844139
   7.8800  5.133473  8.548863 -0.706720 -0.630196 -0.813710
   7.8850  5.236875  8.273600 -0.717714 -0.594056 -0.822152
   7.8900  5.217374  7.788662 -0.646159 -0.645699 -0.754499
   7.8950  5.696153  8.706021 -0.671093 -0.666946 -0.746433
   7.9000  5.008852  7.682859 -0.707226 -0.649386 -0.800846
   7.9050  5.268533  8.504732 -0.703958 -0.638374 -0.786290
   7.9100  5.421739  7.881871 -0.709127 -0.615880 -0.749035
   7.9150  5.458097  8.302813 -0.692814 -0.667315 -0.775164
   7.9200  5.680993  7.971248 -0.687884 -0.652349 -0.735059
   7.9250  5.248215  8.049631 -0.698497 -0.662288 -0.828220
   7.9300  5.207857  7.786993 -0.745639 -0.614395 -0.748307
   7.9350  5.487375  7.590948 -0.733879 -0.647274 -0.769662
   7.9400  5.877269  8.845392 -0.708265 -0.698553 -0.777602
   7.9450  5.111645  7.767432 -0.671869 -0.688446 -0.710897
   7.9500  5.290326  7.720105 -0.685603 -0.652304 -0.697182
   7.9550  5.418529  8.862610 -0.645973 -0.637782 -0.817927
   7.9600  5.366904  8.718756 -0.706071 -0.694495 -0.736941
   7.9650  4.978598  8.043008 -0.744929 -0.708534 -0.813914
   7.9700  5.694674  8.340715 -0.733334 -0.688670 -0.681591
   7.9750  5.927608  8.241904 -0.653668 -0.691130 -0.742167
   7.9800  5.821682  8.434825 -0.680053 -0.670359 -0.728166
   7.9850  5.828428  7.928223 -0.702258 -0.680506 -0.787649
   7.9900  5.423092  8.693222 -0.793791 -0.669180 -0.740458
   7.9950  5.772528  7.778237 -0.687685 -0.670524 -0.780465
   8.0000  5.060110  7.684304 -0.731796 -0.639777 -0.714374
   8.0050  5.469822  8.406077 -0.730542 -0.675069 -0.683425
   8.0100  5.312592  8.490214 -0.662609 -0.749914 -0.737995
   8.0150  5.949962  8.171988 -0.746646 -0.642079 -0.774325
   8.0200  5.883338  8.210528 -0.695135 -0.724826 -0.751561
   8.0250  5.652192  7.650248 -0.658904 -0.721518 -0.727155
   8.0300  5.436229  8.384157 -0.660232 -0.658093 -0.743902
   8.0350  5.692784  7.285451 -0.711134 -0.783414 -0.732071
   8.0400  5.757627  7.640663 -0.669440 -0.684887 -0.718911
   8.0450  5.850922  8.176595 -0.662254 -0.700599 -0.740172
   8.0500  6.054017  7.565625 -0.740339 -0.753464 -0.665985
   8.0550  5.510310  8.397949 -0.737921 -0.683626 -0.709882
   8.0600  5.923489  7.841342 -0.728260 -0.633964 -0.697190
   8.0650  5.547077  8.285496 -0.630740 -0.743323 -0.716050
   8.0700  5.671739  7.318875 -0.678106 -0.738792 -0.709038
   8.0750  5.517824  7.683452 -0.690738 -0.692525 -0.731906
   8.0800  5.866735  8.281344 -0.679851 -0.714791 -0.660225
   8.0850  5.866701  7.570933 -0.664168 -0.765733 -0.709716
   8.0900  5.588311  7.584065 -0.705146 -0.669643 -0.695981
   8.0950  5.561697  7.304102 -0.704526 -0.702315 -0.726904
   8.1000  5.801690  7.246178 -0.718475 -0.725108 -0.689676
   8.1050  5.799713  7.866020 -0.680887 -0.709430 -0.634385
   8.1100  5.885055  7.305573 -0.746394 -0.664894 -0.707168
   8.1150  6.360276  8.007806 -0.624340 -0.706254 -0.702206
   8.1200  6.423902  7.423803 -0.794628 -0.742002 -0.682214
   8.1250  5.451806  7.305190 -0.641027 -0.733841 -0.684030
   8.1300  6.104285  7.337609 -0.610202 -0.768353 -0.696951
   8.1350  5.523062  6.860996 -0.685776 -0.729382 -0.652656
   8.1400  6.348675  7.045217 -0.680869 -0.820330 -0.694379
   8.1450  6.165985  7.560395 -0.687257 -0.726746 -0.638531
   8.1500  6.499058  7.410137 -0.651099 -0.757379 -0.643475
   8.1550  6.392761  7.037425 -0.773188 -0.759357 -0.632420
   8.1600  5.722468  7.401453 -0.696549 -0.738415 -0.644239
   8.1650  5.846204  7.104850 -0.620856 -0.733480 -0.629503
   8.1700  6.114527  7.687897 -0.643862 -0.704027 -0.708774
   8.1750  6.203620  7.126892 -0.704528 -0.725182 -0.596998
   8.1800  6.298330  7.317962 -0.765062 -0.780373 -0.659955
   8.1850  6.171214  6.906858 -0.733359 -0.687820 -0.637047
   8.1900  6.417984  7.616000 -0.764056 -0.802142 -0.626110
   8.1950  6.347443  6.887315 -0.661389 -0.814911 -0.628606
   8.2000  6.102299  6.748514 -0.731056 -0.757335 -0.649116
   8.2050  5.876742  6.988682 -0.671213 -0.738193 -0.649865
   8.2100  6.080868  7.012584 -0.715128 -0.821142 -0.646790
   8.2150  6.536687  6.562135 -0.658722 -0.810147 -0.653673
   8.2200  6.646880  7.023083 -0.710290 -0.763600 -0.591989
   8.2250  6.838433  7.247152 -0.721649 -0.749611 -0.626142
   8.2300  6.535585  7.329814 -0.755472 -0.805463 -0.605013
   8.2350  6.612144  6.663688 -0.703239 -0.807044 -0.617572
   8.2400  6.653323  7.090719 -0.723815 -0.830176 -0.606798
   8.2450  6.604804  6.744771 -0.715303 -0.804339 -0.607480
   8.2500  6.928666  6.802314 -0.728004 -0.748568 -0.605208
   8.2550  6.921918  6.925850 -0.674261 -0.766298 -0.539342
   8.2600  6.358226  6.197841 -0.670672 -0.797443 -0.597733
   8.2650  6.882250  6.622899 -0.633904 -0.785625 -0.598377
   8.2700  6.688820  7.158221 -0.754465 -0.827542 -0.567243
   8.2750  6.608885  6.235277 -0.731634 -0.810740 -0.608296
   8.2800  7.180511  6.651586 -0.759690 -0.886888 -0.569560
   8.2850  7.044982  6.910765 -0.747281 -0.804672 -0.611153
   8.2900  6.460539  7.321212 -0.707130 -0.882191 -0.621528
   8.2950  7.045103  7.623784 -0.642786 -0.855701 -0.596447
   8.3000  7.432556  6.444452 -0.722940 -0.810619 -0.555581
   8.3050  7.560100  6.907452 -0.699257 -0.831376 -0.586471
   8.3100  6.780733  6.836714 -0.751344 -0.881001 -0.555009
   8.3150  8.209387  7.128424 -0.705987 -0.750935 -0.574220
   8.3200  7.251760  6.290903 -0.674952 -0.790001 -0.553116
   8.3250  7.422537  6.616098 -0.728411 -0.810033 -0.538117
   8.3300  7.515719  6.742299 -0.677737 -0.836023 -0.540219
   8.3350  7.212963  5.986589 -0.766982 -0.834306 -0.600151
   8.3400  7.328184  6.573175 -0.760186 -0.788984 -0.522608
   8.3450  7.300705  6.604765 -0.748354 -0.828534 -0.532794
   8.3500  7.681148  6.794058 -0.763880 -0.754489 -0.541865
   8.3550  7.284228  6.440251 -0.715012 -0.818002 -0.534812
   8.3600  7.362077  5.901148 -0.670066 -0.879311 -0.528933
   8.3650  7.068459  6.629810 -0.710188 -0.799179 -0.499572
   8.3700  7.159839  6.775433 -0.720691 -0.877033 -0.545155
   8.3750  7.327260  6.747946 -0.677801 -0.839826 -0.573101
   8.3800  6.504503  6.130877 -0.718558 -0.872483 -0.568980
   8.3850  7.289903  7.112984 -0.655442 -0.889333 -0.492424
   8.3900  6.941875  6.079485 -0.767620 -0.835364 -0.511874
   8.3950  6.914130  6.663064 -0.695401 -0.811013 -0.464333
   8.4000  7.537272  6.707156 -0.704365 -0.871686 -0.526431
   8.4050  7.302832  6.365117 -0.612393 -0.829197 -0.495425
   8.4100  7.510140  6.010844 -0.746871 -0.852798 -0.551702
   8.4150  6.810462  6.401709 -0.636541 -0.855494 -0.509889
   8.4200  6.849284  6.713490 -0.648445 -0.808432 -0.571491
   8.4250  7.725173  6.234156 -0.693452 -0.878007 -0.470767
   8.4300  7.052049  6.185865 -0.734690 -0.838559 -0.487669
   8.4350  7.198167  6.240527 -0.685221 -0.821614 -0.525939
   8.4400  7.305440  6.244021 -0.721310 -0.952161 -0.472360
   8.4450  7.327721  6.188159 -0.672049 -0.878742 -0.463083
   8.4500  7.142262  6.044153 -0.707704 -0.931687 -0.450564
   8.4550  6.883112  6.473861 -0.746550 -0.856847 -0.429088
   8.4600  7.399629  5.734397 -0.743588 -0.875592 -0.516392
   8.4650  7.426646  6.553341 -0.687380 -0.970488 -0.479874
   8.4700  6.680004  5.940919 -0.683081 -0.864253 -0.429037
   8.4750  6.537687  5.908205 -0.720316 -0.824110 -0.448392
   8.4800  6.237026  6.612200 -0.710595 -0.800335 -0.444765
   8.4850  6.590028  6.740855 -0.711367 -0.894797 -0.492121
   8.4900  6.531882  6.282974 -0.645062 -0.925570 -0.474944
   8.4950  6.625836  5.746020 -0.731807 -0.899367 -0.451015
   8.5000  6.251609  5.962301 -0.681748 -0.861001 -0.448176
   8.5050  7.125814  5.680692 -0.708608 -0.946680 -0.441495
   8.5100  7.694747  5.752772 -0.741705 -0.871351 -0.462835
   8.5150  6.626110  6.143316 -0.718761 -0.825798 -0.442471
   8.5200  6.505671  5.896842 -0.696610 -0.917967 -0.427652
   8.5250  6.540992  5.875013 -0.734182 -0.838414 -0.439080
   8.5300  6.862316  6.055383 -0.706308 -0.873954 -0.450577
   8.5350  6.939385  6.002824 -0.711042 -0.956027 -0.438602
   8.5400  6.787076  5.626729 -0.756675 -0.927579 -0.428006
   8.5450  6.939193  5.976135 -0.691461 -0.896188 -0.434439
   8.5500  6.650152  6.216062 -0.672134 -0.907741 -0.403527
   8.5550  6.727718  5.930435 -0.712419 -0.857707 -0.427933
   8.5600  6.381692  6.084638 -0.699436 -1.023665 -0.381900
   8.5650  6.097571  6.438966 -0.740162 -0.953217 -0.402466
   8.5700  6.533170  5.548508 -0.722453 -0.954321 -0.406756
   8.5750  6.965565  6.219425 -0.699571 -0.889703 -0.428011
