5435.4226,7352.0570,17.4847,435.4226,2352.0570,-1.2656,2.8764,7.2082,1.1345
5445.2836,7355.1633,15.8177,445.2836,2355.1633,-1.2947,2.9095,7.1908,1.0472
5455.1043,7357.9455,14.1317,455.1043,2357.9455,-1.3242,2.9426,7.1733,0.9599
5464.8752,7360.4055,12.4268,464.8752,2360.4055,-1.3539,2.9756,7.1558,0.8727
5474.5865,7362.5455,10.7029,474.5865,2362.5455,-1.3840,3.0087,7.1384,0.7854
5484.2288,7364.3679,8.9602,484.2288,2364.3679,-1.4144,3.0417,7.1209,0.6981
5493.7921,7365.8758,7.1984,493.7921,2365.8758,-1.4452,3.0748,7.1035,0.6109
5503.2670,7367.0725,5.4177,503.2670,2367.0725,-1.4762,3.1079,7.0860,0.5236
5512.6436,7367.9617,3.6181,512.6436,2367.9617,-1.5076,3.1409,7.0686,0.4363
5521.9123,7368.5478,1.7995,521.9123,2368.5478,-1.5394,3.1740,7.0511,0.3491
5531.0636,7368.8353,-0.0380,531.0636,2368.8353,-1.5715,3.2071,7.0337,0.2618
5540.0880,7368.8294,-1.8944,540.0880,2368.8294,-1.6039,3.2401,7.0162,0.1745
5548.9761,7368.5354,-3.7698,548.9761,2368.5354,-1.6366,3.2732,6.9988,0.0873
5557.7187,7367.9593,-5.6642,557.7187,2367.9593,-1.6697,3.3062,6.9813,0.0000
5566.4811,7367.0903,-7.5395,566.4811,2367.0903,-1.7024,3.2732,6.9639,0.0524
5575.2537,7365.9292,-9.3960,575.2537,2365.9292,-1.7348,3.2401,6.9464,0.1047
5584.0274,7364.4773,-11.2335,584.0274,2364.4773,-1.7669,3.2071,6.9290,0.1571
5592.7930,7362.7364,-13.0521,592.7930,2362.7364,-1.7986,3.1740,6.9115,0.2094
5601.5416,7360.7082,-14.8517,601.5416,2360.7082,-1.8300,3.1409,6.8941,0.2618
5610.2645,7358.3951,-16.6324,610.2645,2358.3951,-1.8611,3.1079,6.8766,0.3142
5618.9533,7355.7995,-18.3941,618.9533,2355.7995,-1.8918,3.0748,6.8591,0.3665
5627.5997,7352.9242,-20.1369,627.5997,2352.9242,-1.9223,3.0417,6.8417,0.4189
5636.1959,7349.7722,-21.8608,636.1959,2349.7722,-1.9523,3.0087,6.8242,0.4712
5644.7340,7346.3467,-23.5657,644.7340,2346.3467,-1.9821,2.9756,6.8068,0.5236
5653.2065,7342.6511,-25.2516,653.2065,2342.6511,-2.0115,2.9426,6.7893,0.5760
5661.6063,7338.6893,-26.9186,661.6063,2338.6893,-2.0406,2.9095,6.7719,0.6283
5669.9264,7334.4649,-28.5667,669.9264,2334.4649,-2.0694,2.8764,6.7544,0.6807
5678.1599,7329.9820,-30.1958,678.1599,2329.9820,-2.0978,2.8434,6.7370,0.7330
5686.3006,7325.2448,-31.8060,686.3006,2325.2448,-2.1259,2.8103,6.7195,0.7854
5694.3422,7320.2576,-33.3973,694.3422,2320.2576,-2.1537,2.7772,6.7021,0.8378
5702.2787,7315.0250,-34.9696,702.2787,2315.0250,-2.1811,2.7442,6.6846,0.8901
5710.1046,7309.5514,-36.5229,710.1046,2309.5514,-2.2082,2.7111,6.6672,0.9425
5717.8144,7303.8417,-38.0574,717.8144,2303.8417,-2.2350,2.6781,6.6497,0.9948
5725.4031,7297.9005,-39.5728,725.4031,2297.9005,-2.2615,2.6450,6.6323,1.0472
5732.8658,7291.7328,-41.0694,732.8658,2291.7328,-2.2876,2.6119,6.6148,1.0996
5740.1978,7285.3435,-42.5469,740.1978,2285.3435,-2.3134,2.5789,6.5973,1.1519
5747.3950,7278.7377,-44.0056,747.3950,2278.7377,-2.3388,2.5458,6.5799,1.2043
5754.4532,7271.9204,-45.4453,754.4532,2271.9204,-2.3640,2.5127,6.5624,1.2566
5761.3686,7264.8967,-46.8660,761.3686,2264.8967,-2.3888,2.4797,6.5450,1.3090
5768.1376,7257.6717,-48.2678,768.1376,2257.6717,-2.4132,2.4466,6.5275,1.3614
5774.7571,7250.2505,-49.6507,774.7571,2250.2505,-2.4374,2.4136,6.5101,1.4137
5781.2239,7242.6384,-51.0146,781.2239,2242.6384,-2.4612,2.3805,6.4926,1.4661
5787.5352,7234.8405,-52.3596,787.5352,2234.8405,-2.4846,2.3474,6.4752,1.5184
5793.6885,7226.8619,-53.6857,793.6885,2226.8619,-2.5078,2.3144,6.4577,1.5708
5799.6815,7218.7077,-54.9928,799.6815,2218.7077,-2.5306,2.2813,6.4403,1.6232
5805.5121,7210.3831,-56.2809,805.5121,2210.3831,-2.5531,2.2482,6.4228,1.6755
5811.1783,7201.8931,-57.5501,811.1783,2201.8931,-2.5752,2.2152,6.4054,1.7279
5816.6786,7193.2426,-58.8004,816.6786,2193.2426,-2.5971,2.1821,6.3879,1.7802
5822.0115,7184.4368,-60.0317,822.0115,2184.4368,-2.6185,2.1491,6.3705,1.8326
5827.1759,7175.4804,-61.2441,827.1759,2175.4804,-2.6397,2.1160,6.3530,1.8850
5832.1707,7166.3783,-62.4375,832.1707,2166.3783,-2.6605,2.0829,6.3355,1.9373
5836.9951,7157.1354,-63.6120,836.9951,2157.1354,-2.6810,2.0499,6.3181,1.9897
5841.6485,7147.7563,-64.7675,841.6485,2147.7563,-2.7012,2.0168,6.3006,2.0420
5846.1304,7138.2456,-65.9042,846.1304,2138.2456,-2.7210,1.9837,6.2832,2.0944
5850.4408,7128.6079,-67.0218,850.4408,2128.6079,-2.7405,1.9507,6.2657,2.1468
5854.5794,7118.8476,-68.1205,854.5794,2118.8476,-2.7597,1.9176,6.2483,2.1991
5858.5464,7108.9691,-69.2003,858.5464,2108.9691,-2.7786,1.8846,6.2308,2.2515
5862.3421,7098.9766,-70.2611,862.3421,2098.9766,-2.7971,1.8515,6.2134,2.3038
5865.9670,7088.8744,-71.3030,865.9670,2088.8744,-2.8153,1.8184,6.1959,2.3562
5869.4216,7078.6664,-72.3260,869.4216,2078.6664,-2.8331,1.7854,6.1785,2.4086
5872.7067,7068.3566,-73.3300,872.7067,2068.3566,-2.8506,1.7523,6.1610,2.4609
5875.8232,7057.9489,-74.3150,875.8232,2057.9489,-2.8678,1.7192,6.1436,2.5133
5878.7722,7047.4469,-75.2811,878.7722,2047.4469,-2.8847,1.6862,6.1261,2.5656
5881.5549,7036.8544,-76.2283,881.5549,2036.8544,-2.9012,1.6531,6.1087,2.6180
5884.1725,7026.1747,-77.1565,884.1725,2026.1747,-2.9174,1.6201,6.0912,2.6704
5886.6264,7015.4114,-78.0658,886.6264,2015.4114,-2.9333,1.5870,6.0737,2.7227
5888.9183,7004.5676,-78.9562,888.9183,2004.5676,-2.9488,1.5539,6.0563,2.7751
5891.0498,6993.6465,-79.8275,891.0498,1993.6465,-2.9640,1.5209,6.0388,2.8274
5893.0228,6982.6511,-80.6800,893.0228,1982.6511,-2.9789,1.4878,6.0214,2.8798
5894.8390,6971.5843,-81.5135,894.8390,1971.5843,-2.9935,1.4547,6.0039,2.9322
5896.5005,6960.4490,-82.3281,896.5005,1960.4490,-3.0077,1.4217,5.9865,2.9845
5898.0094,6949.2478,-83.1237,898.0094,1949.2478,-3.0216,1.3886,5.9690,3.0369
5899.3678,6937.9832,-83.9004,899.3678,1937.9832,-3.0351,1.3556,5.9516,3.0892
5900.5781,6926.6576,-84.6581,900.5781,1926.6576,-3.0484,1.3225,5.9341,3.1416
5901.6425,6915.2735,-85.3969,901.6425,1915.2735,-3.0613,1.2894,5.9167,3.1940
5902.5637,6903.8329,-86.1168,902.5637,1903.8329,-3.0738,1.2564,5.8992,3.2463
5903.3439,6892.3379,-86.8177,903.3439,1892.3379,-3.0861,1.2233,5.8818,3.2987
5903.9860,6880.7905,-87.4996,903.9860,1880.7905,-3.0980,1.1902,5.8643,3.3510
5904.4924,6869.1925,-88.1626,904.4924,1869.1925,-3.1095,1.1572,5.8469,3.4034
5904.8660,6857.5456,-88.8067,904.8660,1857.5456,-3.1208,1.1241,5.8294,3.4558
5905.1096,6845.8514,-89.4318,905.1096,1845.8514,-3.1317,1.0911,5.8119,3.5081
